City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
96,Hasaki,35.7333,140.8333,35.6,55,75,10.36,JP,2021-01-31 18:12:35
97,Namangan,40.9983,71.6726,41.0,52,100,5.23,UZ,2021-01-31 18:14:20
98,Provideniya,64.3833,-173.3,-7.55,87,100,23.8,RU,2021-01-31 18:14:20
99,Okhotsk,59.3833,143.3,-14.12,77,0,16.28,RU,2021-01-31 18:14:21
100,Half Moon Bay,37.4636,-122.4286,57.99,62,1,9.69,US,2021-01-31 18:14:21
101,Kalga,50.9251,118.898,-26.32,80,0,5.06,RU,2021-01-31 18:14:22
102,Madimba,-10.4,40.3333,79.39,84,79,10.51,TZ,2021-01-31 18:14:22
103,Olinda,-8.0089,-34.8553,82.4,61,40,11.5,BR,2021-01-31 18:14:22
104,Punta Alta,-38.8759,-62.0736,70.7,39,93,19.77,AR,2021-01-31 18:14:22
105,Palmas,-10.2128,-48.3603,80.6,78,75,6.91,BR,2021-01-31 18:14:23
106,Leningradskiy,69.3833,178.4167,-23.17,85,67,9.24,RU,2021-01-31 18:14:23
107,Arman,59.7,150.1667,-15.68,75,100,13.0,RU,2021-01-31 18:14:23
108,Cuamba,-14.8031,36.5372,72.63,94,96,5.01,MZ,2021-01-31 18:14:24
109,New Norfolk,-42.7826,147.0587,55.99,70,45,2.06,AU,2021-01-31 18:14:24
110,Yudong,29.385,106.5194,50.0,93,100,4.47,CN,2021-01-31 18:14:24
111,Qandala,11.472,49.8728,73.27,60,0,6.96,SO,2021-01-31 18:14:24
112,Adrar,20.5022,-10.0711,77.04,16,24,6.53,MR,2021-01-31 18:14:25
113,Lompoc,34.6391,-120.4579,53.01,81,1,8.05,US,2021-01-31 18:14:25
114,Ushtobe,45.2514,77.9838,25.57,84,100,5.26,KZ,2021-01-31 18:14:25
115,Khandbari,27.3747,87.2039,47.41,60,21,2.37,NP,2021-01-31 18:14:25
116,Penapolis,-21.4197,-50.0775,89.4,51,82,5.1,BR,2021-01-31 18:14:25
117,Yumen,40.2833,97.2,23.61,66,0,8.59,CN,2021-01-31 18:14:26
118,Comodoro Rivadavia,-45.8667,-67.5,73.4,49,40,20.71,AR,2021-01-31 18:14:26
119,Rock Springs,41.5875,-109.2029,26.6,63,1,2.93,US,2021-01-31 18:14:26
120,Bosaso,11.2842,49.1816,73.29,66,0,5.26,SO,2021-01-31 18:14:26
121,Cape Town,-33.9258,18.4232,71.01,94,90,9.22,ZA,2021-01-31 18:13:22
122,Gemena,3.25,19.7667,80.4,50,60,1.74,CD,2021-01-31 18:14:26
123,Codrington,-38.2667,141.9667,52.05,87,33,7.29,AU,2021-01-31 18:14:27
124,Correntina,-13.3433,-44.6367,90.46,34,28,2.73,BR,2021-01-31 18:14:27
125,Touros,-5.1989,-35.4608,86.0,54,20,16.11,BR,2021-01-31 18:14:27
126,Nikolskoye,59.7035,30.7861,25.0,93,90,8.95,RU,2021-01-31 18:14:27
127,General Roca,-39.0333,-67.5833,68.0,60,75,8.05,AR,2021-01-31 18:14:28
128,Omsukchan,62.5333,155.8,-38.6,77,100,6.49,RU,2021-01-31 18:14:28
129,Saint-Philippe,-21.3585,55.7679,80.6,65,0,8.05,RE,2021-01-31 18:14:28
130,Miedzyrzecz,52.4446,15.578,24.01,100,8,5.7,PL,2021-01-31 18:09:49
131,Upernavik,72.7868,-56.1549,0.46,92,100,8.72,GL,2021-01-31 18:12:35
132,Pacific Grove,36.6177,-121.9166,55.99,71,1,2.68,US,2021-01-31 18:10:22
133,Along,28.1667,94.7667,49.12,61,3,2.08,IN,2021-01-31 18:14:29
134,Date,42.4681,140.8681,22.64,89,58,6.96,JP,2021-01-31 18:14:29
135,Necochea,-38.5473,-58.7368,64.0,54,84,7.0,AR,2021-01-31 18:14:29
136,Ancud,-41.8697,-73.8203,69.8,43,0,6.91,CL,2021-01-31 18:14:30
137,Salinopolis,-0.6136,-47.3561,84.42,69,40,12.12,BR,2021-01-31 18:13:09
138,Tokmak,47.2514,35.7058,37.02,77,89,5.21,UA,2021-01-31 18:14:30
139,Havre-Saint-Pierre,50.2334,-63.5986,26.6,54,20,10.36,CA,2021-01-31 18:14:30
140,Lagoa,39.05,-27.9833,61.92,89,99,28.36,PT,2021-01-31 18:14:30
141,Guarapari,-20.6667,-40.4975,89.01,62,20,20.71,BR,2021-01-31 18:14:32
142,Chokwe,-24.5333,32.9833,80.56,81,100,5.59,MZ,2021-01-31 18:14:32
143,Methala,10.2166,76.2166,80.6,78,40,2.55,IN,2021-01-31 18:14:32
144,Obo,5.3998,26.4869,79.2,24,11,4.36,CF,2021-01-31 18:14:32
145,Torbay,47.6666,-52.7314,33.01,100,90,18.41,CA,2021-01-31 18:14:32
146,Saskylakh,71.9167,114.0833,-30.82,83,87,8.08,RU,2021-01-31 18:14:33
147,Ginda,30.6945,78.4932,41.47,50,0,5.61,IN,2021-01-31 18:14:33
148,East London,-33.0153,27.9116,73.4,88,0,3.44,ZA,2021-01-31 18:14:33
149,Port-Gentil,-0.7193,8.7815,84.2,79,40,9.28,GA,2021-01-31 18:14:34
150,Sai Buri,6.7013,101.6168,77.09,84,55,11.65,TH,2021-01-31 18:14:34
151,Fortuna,40.5982,-124.1573,53.01,93,75,25.32,US,2021-01-31 18:14:34
152,Mayumba,-3.432,10.6554,79.7,82,21,5.91,GA,2021-01-31 18:14:34
153,Auki,-8.7676,160.7034,79.97,83,100,11.95,SB,2021-01-31 18:14:34
154,Yinchuan,38.4681,106.2731,29.52,68,0,8.32,CN,2021-01-31 18:14:36
155,Arraial Do Cabo,-22.9661,-42.0278,86.0,51,0,23.02,BR,2021-01-31 18:14:36
156,Atar,20.5169,-13.0499,84.16,13,80,13.85,MR,2021-01-31 18:14:36
157,Araouane,18.9048,-3.5265,75.06,15,15,8.39,ML,2021-01-31 18:14:36
158,Jogindarnagar,31.9833,76.7667,50.05,42,16,4.07,IN,2021-01-31 18:14:36
159,Buritizeiro,-17.3511,-44.9622,88.2,45,77,3.51,BR,2021-01-31 18:14:37
160,San Cristobal,7.7669,-72.225,91.4,35,20,20.71,VE,2021-01-31 18:09:44
161,Hue,16.4667,107.6,68.0,94,75,2.3,VN,2021-01-31 18:14:37
162,Ust-Kuyga,70.0167,135.6,-38.04,80,98,4.21,RU,2021-01-31 18:14:37
163,Eureka,40.8021,-124.1637,54.0,76,90,16.11,US,2021-01-31 18:13:58
164,Bagotville,-28.9833,153.4167,69.8,83,90,6.91,AU,2021-01-31 18:14:38
165,Severo-Kurilsk,50.6789,156.125,21.74,94,98,41.11,RU,2021-01-31 18:14:38
166,Jaru,-10.4389,-62.4664,83.34,85,78,4.88,BR,2021-01-31 18:14:38
167,Tilichiki,60.4667,166.1,-9.69,91,100,19.26,RU,2021-01-31 18:09:29
168,Cervo,43.6702,-7.4101,55.99,90,54,11.01,ES,2021-01-31 18:09:30
169,Guerrero Negro,27.9769,-114.0611,65.03,35,92,1.45,MX,2021-01-31 18:09:30
170,Avarua,-21.2078,-159.775,78.8,94,20,1.14,CK,2021-01-31 18:09:30
