City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
296,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,77.49,89,100,1.34,BR,2021-01-31 22:36:24
297,Mlonggo,-6.5333,110.7,77.0,88,40,3.44,ID,2021-01-31 22:36:24
298,Iqaluit,63.7506,-68.5145,-2.2,78,90,3.44,CA,2021-01-31 22:31:59
299,Acajutla,13.5928,-89.8275,91.4,19,0,5.99,SV,2021-01-31 22:36:25
300,Jumla,29.2747,82.1838,31.69,69,0,3.13,NP,2021-01-31 22:36:25
301,Jos,9.9167,8.9,64.42,28,10,2.57,NG,2021-01-31 22:36:25
302,Naze,28.3667,129.4833,62.6,63,20,14.97,JP,2021-01-31 22:36:26
303,Ramachandrapuram,16.85,82.0167,67.5,95,9,5.23,IN,2021-01-31 22:36:26
304,Boende,-0.2167,20.8667,74.52,75,35,2.84,CD,2021-01-31 22:36:26
305,Gaptsakh,41.4517,47.9303,35.49,74,87,1.68,RU,2021-01-31 22:36:26
306,Dongsheng,39.8161,109.9776,11.95,81,3,8.61,CN,2021-01-31 22:36:26
307,Jaisalmer,26.9147,70.9181,60.6,30,0,6.93,IN,2021-01-31 22:36:27
308,Emilio Carranza,19.9711,-96.6114,76.23,79,49,14.12,MX,2021-01-31 22:36:27
309,Sorland,67.667,12.6934,34.34,82,100,19.8,NO,2021-01-31 22:33:31
310,Tashla,51.7716,52.7427,24.15,98,100,11.79,RU,2021-01-31 22:36:28
311,Beaverlodge,55.2166,-119.4361,8.6,78,90,4.03,CA,2021-01-31 22:36:28
312,Ixtapa,20.7,-105.2,75.2,69,1,11.5,MX,2021-01-31 22:32:21
313,Fort Nelson,58.8053,-122.7002,-9.4,77,90,2.3,CA,2021-01-31 22:36:28
314,Bondoukou,8.0333,-2.8,77.79,21,12,1.97,CI,2021-01-31 22:36:28
315,Pocone,-16.2567,-56.6228,79.65,70,56,2.93,BR,2021-01-31 22:36:28
316,Maloyaroslavets,55.0146,36.4719,26.6,80,100,13.42,RU,2021-01-31 22:36:28
317,Mandera,3.9366,41.867,77.23,33,23,11.43,KE,2021-01-31 22:36:29
318,Mantua,45.1667,10.7833,39.0,93,75,2.3,IT,2021-01-31 22:36:29
319,Plainview,40.7765,-73.4673,26.01,50,90,5.75,US,2021-01-31 22:35:55
320,Nanortalik,60.1432,-45.2371,32.52,90,100,8.3,GL,2021-01-31 22:36:29
321,Chuy,-33.6971,-53.4616,69.04,90,100,14.58,UY,2021-01-31 22:36:29
322,Langham,52.3668,-106.9679,12.99,73,40,6.91,CA,2021-01-31 22:36:30
323,Lavrentiya,65.5833,-171.0,-5.87,86,100,16.35,RU,2021-01-31 22:31:31
324,Mahebourg,-20.4081,57.7,80.6,78,40,13.8,MU,2021-01-31 22:36:30
325,Kismayo,-0.3582,42.5454,76.05,80,58,14.41,SO,2021-01-31 22:36:31
326,Atherton,53.5237,-2.4935,37.0,65,97,4.0,GB,2021-01-31 22:36:31
327,La Ronge,55.1001,-105.2842,19.4,79,76,2.3,CA,2021-01-31 22:35:50
328,Topolobampo,25.6,-109.05,78.01,46,75,24.16,MX,2021-01-31 22:36:31
329,Jacmel,18.2342,-72.5347,82.4,65,20,11.5,HT,2021-01-31 22:36:32
330,Magaria,12.9983,8.9099,70.03,21,0,9.08,NE,2021-01-31 22:36:32
331,Matara,5.9485,80.5353,74.23,88,37,6.96,LK,2021-01-31 22:36:32
332,Antibes,43.5624,7.1278,48.2,87,0,5.75,FR,2021-01-31 22:36:32
333,Port Hardy,50.6996,-127.4199,42.8,93,75,2.3,CA,2021-01-31 22:36:32
334,Henties Bay,-22.116,14.2845,68.0,83,75,5.64,NA,2021-01-31 22:36:32
335,Namie,37.4833,141.0,19.4,93,20,5.75,JP,2021-01-31 22:36:33
336,Pavlovsk,50.4578,40.1081,22.59,96,93,5.32,RU,2021-01-31 22:36:33
337,Broome,42.2506,-75.833,26.01,63,90,6.91,US,2021-01-31 22:36:33
338,Norman Wells,65.282,-126.8329,-18.4,69,75,6.91,CA,2021-01-31 22:36:33
339,Xichang,27.8964,102.2634,37.67,78,13,1.36,CN,2021-01-31 22:34:06
340,Harper,4.375,-7.7169,78.67,88,29,8.75,LR,2021-01-31 22:36:34
341,Saravan,39.7196,45.6483,33.8,86,75,4.61,AM,2021-01-31 22:36:34
342,Olinda,-8.0089,-34.8553,78.8,73,75,8.05,BR,2021-01-31 22:35:16
343,Muli,2.9167,73.5667,81.43,80,56,15.08,MV,2021-01-31 22:34:09
344,Khatima,28.9167,79.9667,48.09,52,0,3.56,IN,2021-01-31 22:36:35
345,Vila Franca Do Campo,37.7167,-25.4333,62.01,88,75,17.27,PT,2021-01-31 22:36:35
346,Jahazpur,25.6167,75.2833,53.42,38,0,2.26,IN,2021-01-31 22:36:35
347,Totma,59.9747,42.7642,20.1,97,100,8.75,RU,2021-01-31 22:36:35
348,Lagoa,39.05,-27.9833,61.7,87,100,19.1,PT,2021-01-31 22:36:35
349,Stromness,58.965,-3.296,30.2,86,20,3.44,GB,2021-01-31 22:36:36
350,Houma,29.5958,-90.7195,71.6,40,1,16.11,US,2021-01-31 22:36:36
351,Srednekolymsk,67.45,153.6833,-23.08,87,100,4.7,RU,2021-01-31 22:36:36
352,Kalianget,-7.05,113.9333,78.04,83,99,16.84,ID,2021-01-31 22:36:36
353,Alyangula,-13.8483,136.4192,84.2,79,99,6.91,AU,2021-01-31 22:36:36
354,Santa Isabel,-23.3156,-46.2214,82.4,57,75,3.44,BR,2021-01-31 22:36:37
355,Inongo,-1.95,18.2667,74.43,83,28,2.62,CD,2021-01-31 22:36:37
356,Angoche,-16.2325,39.9086,79.99,78,100,12.1,MZ,2021-01-31 22:36:37
357,Myitkyina,25.3833,97.4,55.0,81,0,3.13,MM,2021-01-31 22:36:37
358,Pochutla,15.7432,-96.4661,87.8,51,1,9.22,MX,2021-01-31 22:36:38
359,Suez,29.9737,32.5263,57.42,51,0,0.76,EG,2021-01-31 22:36:04
360,Kargil,34.5667,76.1,-1.01,87,94,1.61,IN,2021-01-31 22:36:38
361,Barmer,25.75,71.3833,54.95,35,0,2.39,IN,2021-01-31 22:36:38
362,Sabang,5.8933,95.3214,81.03,78,70,21.32,ID,2021-01-31 22:36:38
363,Severo-Yeniseyskiy,60.3725,93.0408,-20.56,85,96,2.33,RU,2021-01-31 22:36:38
364,Tiksi,71.6872,128.8694,-27.15,86,100,6.73,RU,2021-01-31 22:36:39
365,Narsaq,60.9167,-46.05,39.2,33,75,18.41,GL,2021-01-31 22:36:39
366,Namatanai,-3.6667,152.4333,84.43,69,100,5.97,PG,2021-01-31 22:36:39
367,Yozgat,39.5833,35.3333,29.25,97,55,3.89,TR,2021-01-31 22:34:20
368,Northam,51.0333,-4.2167,39.99,93,100,3.0,GB,2021-01-31 22:36:39
369,Smithers,54.7804,-127.1743,26.6,80,75,2.3,CA,2021-01-31 22:32:13
370,Gualaca,8.5333,-82.3,87.8,62,20,9.22,PA,2021-01-31 22:36:40
371,Fortuna,40.5982,-124.1573,54.0,93,75,19.57,US,2021-01-31 22:36:40
372,Notse,6.95,1.1667,82.31,67,3,8.16,TG,2021-01-31 22:36:40
373,Taber,49.8167,-112.1518,50.0,37,96,4.61,CA,2021-01-31 22:34:40
374,Arica,-18.475,-70.3042,71.6,68,0,11.5,CL,2021-01-31 22:35:58
375,Atambua,-9.1061,124.8925,73.54,94,100,4.68,ID,2021-01-31 22:36:41
376,Panshi,42.9422,126.0561,14.31,95,100,13.42,CN,2021-01-31 22:32:23
377,Shelburne,44.0787,-80.2041,16.0,73,100,11.36,CA,2021-01-31 22:36:41
378,Bereda,43.2686,-7.5406,53.01,84,95,15.99,ES,2021-01-31 22:36:41
379,Catia La Mar,10.6038,-67.0303,78.8,83,75,12.46,VE,2021-01-31 22:36:41
380,Olafsvik,64.8945,-23.7142,30.78,94,100,10.45,IS,2021-01-31 22:36:42
381,Kutum,14.2,24.6667,56.89,32,0,4.83,SD,2021-01-31 22:36:42
382,San Borja,-14.8167,-66.85,81.03,79,13,4.88,BO,2021-01-31 22:36:42
383,Paragould,36.0584,-90.4973,39.2,65,90,19.57,US,2021-01-31 22:34:05
384,Dikson,73.5069,80.5464,-26.9,79,61,8.81,RU,2021-01-31 22:36:42
385,Faya,18.3851,42.4509,57.2,43,0,3.02,SA,2021-01-31 22:36:42
386,Husavik,66.0449,-17.3389,-4.0,84,0,3.44,IS,2021-01-31 22:33:21
387,Takoradi,4.8845,-1.7554,79.36,87,30,11.45,GH,2021-01-31 22:36:43
388,Tongling,30.95,117.7833,48.34,92,100,3.47,CN,2021-01-31 22:34:16
389,Shevchenko,48.5,35.0,28.4,86,75,8.95,UA,2021-01-31 22:36:43
390,Freeport,40.6576,-73.5832,27.0,50,90,5.75,US,2021-01-31 22:35:51
391,Hofn,64.2539,-15.2082,27.18,81,50,7.9,IS,2021-01-31 22:36:44
392,Kushima,31.4583,131.2333,42.8,81,40,8.05,JP,2021-01-31 22:36:44
393,Bathsheba,13.2167,-59.5167,78.8,69,40,20.71,BB,2021-01-31 22:36:44
394,Wadi Maliz,36.4681,8.5495,53.6,62,40,8.05,TN,2021-01-31 22:36:44
395,Pontes E Lacerda,-15.2261,-59.3353,78.51,72,3,3.94,BR,2021-01-31 22:36:44
396,Novouzensk,50.4592,48.1431,33.39,96,100,11.79,RU,2021-01-31 22:36:44
397,Trenggalek,-8.05,111.7167,75.0,85,100,2.89,ID,2021-01-31 22:36:45
398,Mount Gambier,-37.8333,140.7667,57.2,88,98,3.44,AU,2021-01-31 22:32:32
399,Salinopolis,-0.6136,-47.3561,79.88,85,66,11.54,BR,2021-01-31 22:36:45
400,Alofi,-19.0595,-169.9187,82.4,78,75,11.5,NU,2021-01-31 22:33:39
401,Ust-Maya,60.4167,134.5333,-40.04,80,100,2.48,RU,2021-01-31 22:36:45
402,Tezu,27.9167,96.1667,55.76,42,2,3.65,IN,2021-01-31 22:33:43
403,Gidole,5.65,37.3667,57.52,37,10,3.6,ET,2021-01-31 22:36:46
404,Kysyl-Syr,63.8986,122.7617,-41.1,79,100,6.73,RU,2021-01-31 22:36:46
405,Daru,-9.0763,143.2092,78.98,88,98,11.92,PG,2021-01-31 22:36:46
406,Pakaur,24.6333,87.85,49.84,50,0,3.6,IN,2021-01-31 22:36:46
407,Sioux Lookout,50.1001,-91.917,28.4,86,90,4.61,CA,2021-01-31 22:36:46
408,Seminole,28.7086,-81.2081,78.8,44,40,16.11,US,2021-01-31 22:36:36
409,Caluquembe,-13.7833,14.6833,58.26,88,100,4.85,AO,2021-01-31 22:36:47
410,Padang,-0.9492,100.3543,77.13,73,69,5.01,ID,2021-01-31 22:36:47
411,Santa Marta,11.2408,-74.199,91.0,46,21,17.27,CO,2021-01-31 22:36:47
412,Yenagoa,4.9247,6.2642,79.0,82,38,5.57,NG,2021-01-31 22:33:59
413,Pecos,31.4229,-103.4932,62.6,25,1,4.61,US,2021-01-31 22:36:47
414,Isernia,41.6002,14.2382,46.99,93,82,1.99,IT,2021-01-31 22:36:48
415,Dandong,40.1292,124.3947,24.93,97,39,0.58,CN,2021-01-31 22:34:48
416,Amga,60.8953,131.9608,-37.17,80,100,4.14,RU,2021-01-31 22:36:48
417,Tripoli,32.8752,13.1875,58.53,62,35,11.34,LY,2021-01-31 22:36:48
418,Port-Gentil,-0.7193,8.7815,80.6,83,40,5.75,GA,2021-01-31 22:33:00
419,Corbelia,-24.7989,-53.3067,68.0,94,40,13.8,BR,2021-01-31 22:36:49
420,Itacoatiara,-3.1431,-58.4442,80.28,73,73,3.33,BR,2021-01-31 22:36:49
421,Kuusamo,65.9667,29.1833,8.6,85,98,4.61,FI,2021-01-31 22:36:49
422,Taldan,53.6667,124.8,-36.6,79,0,5.01,RU,2021-01-31 22:33:10
423,Acapulco,16.8634,-99.8901,84.2,74,20,9.22,MX,2021-01-31 22:32:45
424,Bandarbeyla,9.4942,50.8122,72.39,72,11,18.12,SO,2021-01-31 22:36:49
425,Biltine,14.5333,20.9167,71.4,21,0,7.72,TD,2021-01-31 22:36:50
426,Phuntsholing,26.8516,89.3884,55.45,49,0,5.01,BT,2021-01-31 22:36:50
427,Parabel,58.6978,81.4825,-12.28,88,100,6.6,RU,2021-01-31 22:36:50
428,Sao Filipe,14.8961,-24.4956,73.17,70,0,5.77,CV,2021-01-31 22:33:26
429,Phulji,26.8825,67.6807,58.71,30,0,7.36,PK,2021-01-31 22:36:50
430,Pinotepa Nacional,16.3167,-98.0167,82.24,62,19,6.51,MX,2021-01-31 22:36:50
431,Samarai,-10.6167,150.6667,84.0,70,5,10.6,PG,2021-01-31 22:34:20
432,Natal,-5.795,-35.2094,80.6,78,40,12.66,BR,2021-01-31 22:36:28
433,Flinders,-34.5833,150.8552,72.0,83,76,1.01,AU,2021-01-31 22:36:51
434,Bilibino,68.0546,166.4372,-13.09,82,92,9.69,RU,2021-01-31 22:36:51
435,Killam,52.7834,-111.8518,14.0,79,90,9.22,CA,2021-01-31 22:36:51
436,Pavino,59.1139,46.1414,29.98,99,100,7.92,RU,2021-01-31 22:36:52
437,Iquique,-20.2208,-70.1431,73.4,60,0,20.71,CL,2021-01-31 22:36:52
438,Payo,-3.7508,103.6372,71.73,89,98,2.24,ID,2021-01-31 22:36:53
439,Lishan,31.8576,113.2951,45.01,89,80,1.36,CN,2021-01-31 22:36:53
440,Port Hueneme,34.1478,-119.1951,71.6,67,1,12.66,US,2021-01-31 22:36:53
441,Belmonte,-15.8631,-38.8828,78.8,73,20,9.22,BR,2021-01-31 22:36:53
442,Ibanda,-2.7974,32.4746,64.04,78,100,1.61,TZ,2021-01-31 22:36:53
443,Woodward,36.4337,-99.3904,53.6,37,1,14.97,US,2021-01-31 22:33:11
444,Kamphaeng Phet,16.25,99.5,71.82,59,14,2.55,TH,2021-01-31 22:36:54
445,Barzas,55.7167,86.3167,-14.8,76,9,6.71,RU,2021-01-31 22:36:54
446,Luderitz,-26.6481,15.1594,66.22,73,1,19.53,NA,2021-01-31 22:36:54
447,Wanaka,-44.7,169.15,70.0,50,90,3.06,NZ,2021-01-31 22:36:54
448,Bairiki,1.3292,172.9752,82.4,78,20,8.05,KI,2021-01-31 22:36:54
449,Manokwari,-0.8667,134.0833,76.73,72,100,4.92,ID,2021-01-31 22:36:55
450,Clarence Town,-32.5833,151.7833,80.01,78,40,5.75,AU,2021-01-31 22:36:55
451,Usevya,-7.1,31.2333,66.76,90,100,1.79,TZ,2021-01-31 22:36:55
452,Vestmannaeyjar,63.4427,-20.2734,33.22,86,97,15.14,IS,2021-01-31 22:36:55
453,Westport,41.1415,-73.3579,24.01,60,100,7.45,US,2021-01-31 22:35:12
454,Altamont,42.2068,-121.7372,42.8,70,90,14.97,US,2021-01-31 22:36:55
455,Grand Gaube,-20.0064,57.6608,80.01,75,34,7.0,MU,2021-01-31 22:36:56
456,Rodrigues Alves,-7.738,-72.6509,82.4,83,40,3.44,BR,2021-01-31 22:36:56
457,Lowestoft,52.4752,1.7516,37.99,93,100,1.99,GB,2021-01-31 22:36:57
458,Peterhead,57.5058,-1.7981,32.0,86,75,2.3,GB,2021-01-31 22:36:57
459,Eldorado,-23.7869,-54.2836,73.74,95,90,6.38,BR,2021-01-31 22:36:57
460,Nehe,48.4833,124.8333,-13.4,87,100,14.94,CN,2021-01-31 22:36:57
461,Coruripe,-10.1256,-36.1756,78.42,79,84,10.36,BR,2021-01-31 22:36:57
462,Bourail,-21.5667,165.4833,80.42,62,100,6.87,NC,2021-01-31 22:36:58
463,Hami,42.8,93.45,24.6,78,0,6.87,CN,2021-01-31 22:36:58
464,Puerto Madryn,-42.7692,-65.0385,71.94,43,4,24.7,AR,2021-01-31 22:34:03
465,Paramonga,-10.6667,-77.8333,72.54,75,56,9.93,PE,2021-01-31 22:36:58
466,Dakoro,14.5106,6.765,68.95,20,9,9.15,NE,2021-01-31 22:36:58
467,Aripuana,-9.1667,-60.6333,77.83,86,50,1.16,BR,2021-01-31 22:36:59
468,Lithgow,-33.4833,150.15,61.0,43,86,3.94,AU,2021-01-31 22:36:59
469,Nokaneng,-19.6667,22.2667,71.56,88,99,3.67,BW,2021-01-31 22:36:59
470,Mount Isa,-20.7333,139.5,87.8,55,100,5.75,AU,2021-01-31 22:37:00
471,Vanavara,60.34,102.2797,-39.68,81,33,4.23,RU,2021-01-31 22:37:00
472,Sydney,-33.8679,151.2073,73.0,83,75,8.05,AU,2021-01-31 22:32:55
473,Buckeye,33.3703,-112.5838,71.6,17,66,6.69,US,2021-01-31 22:37:00
474,Nampula,-15.1165,39.2666,73.4,94,90,10.36,MZ,2021-01-31 22:37:01
475,Kathu,7.9178,98.3332,84.0,78,20,5.75,TH,2021-01-31 22:37:01
476,Nouadhibou,20.931,-17.0347,66.2,77,0,20.71,MR,2021-01-31 22:37:01
477,Khasan,42.4308,130.6434,19.26,96,79,5.99,RU,2021-01-31 22:33:35
478,Saint-Pierre,-21.3393,55.4781,80.6,69,20,18.41,RE,2021-01-31 22:37:02
479,Cabo San Lucas,22.8909,-109.9124,77.0,64,75,17.27,MX,2021-01-31 22:36:25
480,Jaciara,-15.9653,-54.9683,76.3,82,99,0.65,BR,2021-01-31 22:37:02
481,Chissamba,-12.1667,17.3333,64.09,88,100,6.31,AO,2021-01-31 22:37:02
482,College,64.8569,-147.8028,-2.2,77,90,2.08,US,2021-01-31 22:37:02
483,Cooma,-36.2333,149.1333,66.2,68,6,12.66,AU,2021-01-31 22:37:03
484,Presidencia Roque Saenz Pena,-26.7852,-60.4388,81.0,73,12,5.01,AR,2021-01-31 22:33:02
485,Esna,25.2934,32.554,53.6,40,0,3.44,EG,2021-01-31 22:37:03
486,Wasilla,61.5814,-149.4394,14.0,85,90,2.86,US,2021-01-31 22:37:04
487,Konin,52.2234,18.2512,22.62,95,22,5.77,PL,2021-01-31 22:37:04
488,Chazuta,-6.5742,-76.1367,89.6,45,20,4.61,PE,2021-01-31 22:37:04
489,Beipiao,41.7919,120.7792,6.13,82,25,14.92,CN,2021-01-31 22:37:04
490,Suleja,9.1758,7.1808,80.6,41,31,3.44,NG,2021-01-31 22:33:11
491,Gezing,47.9178,13.1299,30.99,100,90,4.61,AT,2021-01-31 22:37:04
492,Pak Phanang,8.3511,100.202,77.04,78,8,4.34,TH,2021-01-31 22:37:05
493,Nuuk,64.1835,-51.7216,14.0,85,20,8.05,GL,2021-01-31 22:37:05
494,Ambon,-3.6954,128.1814,77.0,88,40,5.75,ID,2021-01-31 22:37:05
495,Bologoye,57.8799,34.1068,18.05,96,81,7.78,RU,2021-01-31 22:35:10
496,Djambala,-2.5447,14.7533,69.57,91,54,3.31,CG,2021-01-31 22:37:05
497,Mulchen,-37.7167,-72.2333,62.6,88,75,6.91,CL,2021-01-31 22:37:06
498,Jinchang,38.4953,102.1739,20.64,67,0,2.46,CN,2021-01-31 22:37:06
499,Concordia,-31.393,-58.0209,75.2,78,75,9.22,AR,2021-01-31 22:37:06
500,Caratinga,-19.7897,-42.1392,82.4,61,0,2.3,BR,2021-01-31 22:37:06
501,Nagato,34.3833,131.2,50.0,71,90,10.36,JP,2021-01-31 22:37:06
502,Alice Springs,-23.7,133.8833,86.0,26,56,11.5,AU,2021-01-31 22:37:06
503,General Roca,-39.0333,-67.5833,68.0,45,40,9.22,AR,2021-01-31 22:37:07
504,Santa Maria,-29.6842,-53.8069,77.0,83,75,8.05,BR,2021-01-31 22:35:33
505,Abu Samrah,35.3029,37.1841,45.28,93,1,7.54,SY,2021-01-31 22:37:07
506,Digras,20.1167,77.7167,61.12,34,0,4.72,IN,2021-01-31 22:37:07
507,Eureka,40.8021,-124.1637,55.99,85,100,8.01,US,2021-01-31 22:33:03
508,Shubarshi,48.5872,57.1869,14.65,93,54,5.08,KZ,2021-01-31 22:37:08
509,Roswell,34.0232,-84.3616,45.0,93,90,3.44,US,2021-01-31 22:37:08
510,Torata,-17.0769,-70.8433,63.0,46,11,5.28,PE,2021-01-31 22:37:08
511,Brest,52.1,23.7,12.76,95,0,7.78,BY,2021-01-31 22:35:33
512,Luwuk,-0.9516,122.7875,79.92,68,97,2.98,ID,2021-01-31 22:37:08
513,Acari,-15.4311,-74.6158,76.41,56,14,6.51,PE,2021-01-31 22:37:09
514,Goderich,43.7501,-81.7165,23.0,68,86,17.27,CA,2021-01-31 22:37:09
515,Huangpi,30.8845,114.3779,42.8,100,90,4.65,CN,2021-01-31 22:37:09
516,Shirgaon,19.7,72.7,71.85,46,20,6.4,IN,2021-01-31 22:37:09
517,Vichuga,57.2128,41.9301,18.01,96,100,14.38,RU,2021-01-31 22:37:10
518,Serenje,-13.2325,30.2352,63.97,95,100,2.8,ZM,2021-01-31 22:37:10
519,Veseloyarsk,51.2836,81.1056,3.97,91,100,1.41,RU,2021-01-31 22:37:10
520,Cockburn Town,21.4612,-71.1419,75.2,64,40,11.5,TC,2021-01-31 22:37:10
521,Atar,20.5169,-13.0499,70.03,23,95,8.84,MR,2021-01-31 22:37:10
522,Gamba,-2.65,10.0,78.37,87,100,2.17,GA,2021-01-31 22:33:38
523,Bonthe,7.5264,-12.505,78.17,84,0,8.14,SL,2021-01-31 22:37:11
524,Almenara,-16.1836,-40.6944,72.14,88,55,2.35,BR,2021-01-31 22:37:11
525,Ballina,-28.8667,153.5667,78.8,61,75,12.66,AU,2021-01-31 22:37:11
526,Celestun,20.8667,-90.4,74.97,72,0,13.2,MX,2021-01-31 22:37:11
527,Cabatuan,10.8794,122.486,73.56,87,77,13.22,PH,2021-01-31 22:37:12
528,Santana Do Livramento,-30.8908,-55.5328,73.13,90,92,8.88,BR,2021-01-31 22:37:12
529,Perth,-31.9333,115.8333,71.01,56,0,14.97,AU,2021-01-31 22:32:25
530,Tateyama,34.9833,139.8667,41.0,46,86,1.01,JP,2021-01-31 22:37:12
531,Souillac,-20.5167,57.5167,80.6,78,40,13.8,MU,2021-01-31 22:37:12
532,Cherskiy,68.75,161.3,-14.48,83,98,7.2,RU,2021-01-31 22:37:13
533,Svetlaya,46.5389,138.3297,5.22,90,100,3.98,RU,2021-01-31 22:37:13
534,Luanda,-8.8368,13.2343,80.6,78,40,10.36,AO,2021-01-31 22:37:13
535,Morada Nova,-5.1067,-38.3725,79.79,76,78,9.35,BR,2021-01-31 22:37:13
536,Parana,-31.732,-60.5238,68.0,93,98,12.48,AR,2021-01-31 22:32:50
537,Okhotsk,59.3833,143.3,-15.95,77,0,15.14,RU,2021-01-31 22:37:13
538,Bankura,23.25,87.0667,50.85,47,0,6.64,IN,2021-01-31 22:37:14
539,Kampong Chhnang,12.1667,104.55,70.41,67,45,4.0,KH,2021-01-31 22:37:14
540,Andenes,69.3143,16.1194,30.2,86,100,20.71,NO,2021-01-31 22:37:14
541,Kolo,52.2002,18.6387,22.23,95,14,5.86,PL,2021-01-31 22:37:14
542,Ishigaki,24.3448,124.1572,68.0,68,20,10.36,JP,2021-01-31 22:37:14
543,Peniche,39.3558,-9.3811,59.0,99,83,7.0,PT,2021-01-31 22:37:15
544,Mayya,61.7333,130.2811,-43.6,66,100,4.5,RU,2021-01-31 22:37:15
545,Tommot,58.9564,126.2925,-37.84,76,100,8.48,RU,2021-01-31 22:37:15
546,Jalu,29.0331,21.5482,61.66,29,0,12.93,LY,2021-01-31 22:33:50
547,Tibati,6.4667,12.6333,65.82,27,0,3.09,CM,2021-01-31 22:37:16
548,Yeppoon,-23.1333,150.7333,78.8,65,90,12.66,AU,2021-01-31 22:37:16
549,Yulara,-25.2406,130.9889,84.2,23,99,12.66,AU,2021-01-31 22:37:16
550,Bosaso,11.2842,49.1816,69.94,72,0,3.11,SO,2021-01-31 22:33:21
551,Waipawa,-41.4122,175.5153,66.99,68,1,12.66,NZ,2021-01-31 22:33:34
552,Ulaangom,49.9811,92.0667,-10.73,88,37,1.68,MN,2021-01-31 22:37:17
553,Karratha,-20.7377,116.8463,84.7,57,99,18.23,AU,2021-01-31 22:37:17
554,Santa Maria Da Vitoria,-13.3947,-44.1886,80.04,41,24,2.08,BR,2021-01-31 22:37:17
555,Mumford,5.2618,-0.759,80.29,84,77,12.44,GH,2021-01-31 22:37:17
556,Ust-Barguzin,53.45,108.9833,-19.75,86,100,5.68,RU,2021-01-31 22:37:18
557,Wakkanai,45.4094,141.6739,25.95,95,100,14.83,JP,2021-01-31 22:37:18
558,Yarada,17.65,83.2667,72.39,82,24,8.16,IN,2021-01-31 22:37:18
559,Malakal,9.5334,31.6605,77.58,21,0,8.19,SS,2021-01-31 22:37:18
560,Skierniewice,51.9548,20.1584,19.0,99,3,6.82,PL,2021-01-31 22:34:28
561,Outjo,-20.1167,16.15,65.84,50,97,13.85,NA,2021-01-31 22:37:18
562,Kostroma,57.7708,40.9344,24.8,80,90,11.18,RU,2021-01-31 22:35:39
563,Tortoli,39.9256,9.6572,57.2,58,75,24.16,IT,2021-01-31 22:37:19
564,Teluknaga,-6.0989,106.6381,77.0,88,20,2.3,ID,2021-01-31 22:37:19
565,Briancon,44.9,6.65,41.0,78,40,2.8,FR,2021-01-31 22:37:19
566,Hazorasp,41.3194,61.0742,35.6,80,90,4.61,UZ,2021-01-31 22:37:19
567,Griffith,41.5284,-87.4237,32.0,93,90,10.36,US,2021-01-31 22:37:20
568,Sapa,5.1544,120.3241,80.44,83,100,12.64,PH,2021-01-31 22:37:20
569,Lahad Datu,5.0268,118.327,74.68,91,100,4.68,MY,2021-01-31 22:37:20
570,Kajaani,64.2273,27.7285,12.2,92,75,1.14,FI,2021-01-31 22:37:20
571,Mitu,1.1983,-70.1733,77.18,90,100,1.92,CO,2021-01-31 22:37:20
572,Karakol,42.4907,78.3936,21.61,71,49,2.66,KG,2021-01-31 22:37:20
573,Paamiut,61.994,-49.6678,22.62,90,0,13.15,GL,2021-01-31 22:37:21
574,Pastavy,55.1168,26.8326,23.22,97,87,11.63,BY,2021-01-31 22:37:21
575,Noumea,-22.2763,166.4572,80.6,69,40,14.97,NC,2021-01-31 22:37:21
576,Beloha,-25.1667,45.05,75.72,85,0,2.17,MG,2021-01-31 22:33:28
577,Barberton,-25.7884,31.0532,78.01,94,100,3.44,ZA,2021-01-31 22:37:01
578,Mucuri,-18.0864,-39.5508,77.38,82,84,10.85,BR,2021-01-31 22:37:21
579,Muros,42.7762,-9.0603,59.0,80,100,1.99,ES,2021-01-31 22:37:22
580,Coihaique,-45.5752,-72.0662,78.8,27,20,6.91,CL,2021-01-31 22:37:22
581,Palafrugell,41.9174,3.1631,51.01,93,0,3.44,ES,2021-01-31 22:37:23
582,Maragogi,-9.0122,-35.2225,78.26,78,63,7.27,BR,2021-01-31 22:37:23
583,Hvide Sande,56.0045,8.1294,30.0,85,83,9.44,DK,2021-01-31 22:37:23
584,Chifeng,42.2683,118.9636,0.43,82,0,11.36,CN,2021-01-31 22:37:23
585,Riacho De Santana,-13.6092,-42.9389,81.99,41,98,7.16,BR,2021-01-31 22:37:23
586,Fallon,39.4735,-118.7774,48.2,57,75,9.22,US,2021-01-31 22:37:24
587,Sitio Novo Do Tocantins,-5.5183,-47.4611,89.6,58,20,5.75,BR,2021-01-31 22:37:24
588,Lesogorskiy,61.0455,28.9294,23.0,93,100,1.99,RU,2021-01-31 22:37:24
589,Tulagi,-9.0996,160.1476,84.78,75,100,21.36,SB,2021-01-31 22:37:24
590,Haverfordwest,51.8017,-4.9691,37.4,87,75,6.91,GB,2021-01-31 22:37:18
591,Shieli,44.1667,66.75,33.49,91,100,1.07,KZ,2021-01-31 22:37:25
592,Quisqueya,18.5554,-69.4081,78.8,69,40,9.22,DO,2021-01-31 22:37:25
593,Namwala,-15.7504,26.4384,67.64,94,100,2.24,ZM,2021-01-31 22:37:25
594,Fukue,32.6881,128.8419,60.94,74,97,29.37,JP,2021-01-31 22:37:25
